Source,Chr,Position,Target,Chr,Position,Conditioning.Marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p.adjusted
Fkbp11_B,15,98.726286,Copz2_B,11,96.855536,NA,NA,NA,-1.2146994450761,0.485601278966356,2.50143378465084,0.0141402714932126,0.0681284444067305
Smad9_B,3,54.77842,Irx2_B,13,72.631508,NA,NA,NA,-0.801503615995303,0.320535981664015,2.50051058802951,0.0142816742081447,0.0684627307224528
Peg10_B,6,4.753912,Mafb_B,2,160.365371,NA,NA,NA,-1.59802681725102,0.639100643873761,2.5004306169447,0.0142816742081447,0.0684627307224528
Srpr_B,9,35.224074,Hbp1_B,12,31.938394,NA,NA,NA,-0.866374736495401,0.346721191584622,2.49876487945777,0.0142816742081447,0.0684627307224528
Copz2_B,11,96.855536,Ypel4_B,2,84.736356,NA,NA,NA,-0.791786470586858,0.316883589459926,2.49866669314218,0.0142816742081447,0.0684627307224528
Mafb_B,2,160.365371,Lmf1_B,17,25.621,NA,NA,NA,-1.54419592271853,0.618527763453678,2.49656687049291,0.0142816742081447,0.0684627307224528
Mafb_B,2,160.365371,Lztr1_B,16,17.51751,NA,NA,NA,-1.45920983307541,0.584779252047646,2.49531738338165,0.0144230769230769,0.0689320106740919
Scin_B,12,40.096998,Irx2_B,13,72.631508,NA,NA,NA,-0.967911935994667,0.387936889464191,2.49502422244897,0.0144230769230769,0.0689320106740919
Mamld1_B,20,71.103156,Rhd_B,4,134.880354,NA,NA,NA,-2.21611277352312,0.888322826565584,2.4947155552571,0.0144230769230769,0.0689320106740919
Derl3_B,10,75.89467,Gmds_B,13,32.079146,NA,NA,NA,-1.2829254471228,0.514278459053635,2.49461245077932,0.0144230769230769,0.0689320106740919
Nudt11_B,20,6.051282,Gcg_B,2,62.47909,NA,NA,NA,-0.904730750221052,0.362869059533922,2.49327057915357,0.0144230769230769,0.0689320106740919
Fuom_B,7,140.099606,Copz2_B,11,96.855536,NA,NA,NA,-0.913155822299825,0.36641426657435,2.49214046941192,0.0144230769230769,0.0689320106740919
Fgf14_B,14,124.327517,Rab3d_B,9,21.912842,NA,NA,NA,-1.40009093078405,0.562473302032601,2.4891686871618,0.014564479638009,0.0695728358989515
Hbp1_B,12,31.938394,Derl3_B,10,75.89467,NA,NA,NA,-0.851551136590529,0.342311859623951,2.4876471926097,0.0148472850678733,0.0704661058671355
Kcnd3_B,3,105.563166,Dlk1_B,12,109.45808,NA,NA,NA,-0.795782366871161,0.320168123686269,2.48551404090104,0.0149886877828054,0.0704661058671355
Wdr45_B,20,7.725087,BC003331_B,1,150.377192,NA,NA,NA,-0.785378652353014,0.316005005429754,2.48533611448632,0.0149886877828054,0.0704661058671355
Fuom_B,7,140.099606,Spcs1_B,14,31.000749,NA,NA,NA,-0.909183993992017,0.365956187785748,2.48440667035341,0.0149886877828054,0.0704661058671355
Ins1_B,19,52.26489,Gm16487_B,11,113.469996,NA,NA,NA,-2.77309494170933,1.11654919452446,2.48362987972993,0.0149886877828054,0.0704661058671355
Arx_B,20,93.292432,Ypel4_B,2,84.736356,NA,NA,NA,-2.40349395689419,0.968008590835599,2.48292626702771,0.0149886877828054,0.0704661058671355
Fkbp11_B,15,98.726286,Gm12481_B,4,43.664178,NA,NA,NA,-0.94295911153023,0.379889580756686,2.48219261410642,0.0149886877828054,0.0704661058671355
Klhl13_B,20,23.292176,Exosc8_B,3,54.732036,NA,NA,NA,-1.06662851711592,0.430025926235252,2.48038188407367,0.0149886877828054,0.0704661058671355
Mafb_B,2,160.365371,Copz2_B,11,96.855536,NA,NA,NA,-1.52772169590968,0.615931945711178,2.48034171071565,0.0149886877828054,0.0704661058671355
Gcg_B,2,62.47909,Slc17a9_B,2,180.733772,NA,NA,NA,-2.08943685899921,0.842486184734635,2.48008441783213,0.0149886877828054,0.0704661058671355
Med19_B,2,84.683308,Igsf21_B,4,140.136815,NA,NA,NA,-0.999186226002964,0.402930523721176,2.47979779932084,0.0149886877828054,0.0704661058671355
Dnajc11_B,4,151.957914,Smpdl3a_B,10,57.803082,NA,NA,NA,-1.56522188912441,0.631197655642146,2.47976505478627,0.0149886877828054,0.0704661058671355
Clptm1l_B,13,73.61232,1110054M08Rik_B,16,24.3926,NA,NA,NA,-0.522453233588166,0.21074590014076,2.47906712889414,0.0149886877828054,0.0704661058671355
Mafb_B,2,160.365371,Nucb2_B,7,116.522462,NA,NA,NA,-1.77981192136984,0.718118901525737,2.47843625559555,0.0149886877828054,0.0704661058671355
Galnt13_B,2,54.777313,Rrm2_B,12,24.711194,NA,NA,NA,-1.3575850794581,0.547879124316767,2.47789159908415,0.0149886877828054,0.0704661058671355
Crebrf_B,17,26.746142,BC003331_B,1,150.377192,NA,NA,NA,-1.42804290312018,0.576484513054988,2.47715744444286,0.0149886877828054,0.0704661058671355
Sgce_B,6,4.710777,Ubald2_B,11,116.436586,NA,NA,NA,-1.7628210054133,0.711903008101067,2.47620951920888,0.0149886877828054,0.0704661058671355
Pygb_B,2,150.809246,Smad9_B,3,54.77842,NA,NA,NA,-0.850362526799628,0.343726428685465,2.47395153771482,0.0149886877828054,0.0704661058671355
Bckdk_B,7,127.906873,Clptm1l_B,13,73.61232,NA,NA,NA,-1.20008765257863,0.485334055126034,2.47270439793677,0.0149886877828054,0.0704661058671355
Arx_B,20,93.292432,Ormdl3_B,11,98.584312,NA,NA,NA,-1.63537302907372,0.661572580520557,2.47194801783794,0.0149886877828054,0.0704661058671355
Usp11_B,20,20.712222,Kcnd3_B,3,105.563166,NA,NA,NA,-1.23257773538978,0.499089809208058,2.46965117830316,0.0149886877828054,0.0704661058671355
Sgce_B,6,4.710777,Os9_B,10,127.10771,NA,NA,NA,-0.972219748795733,0.393973084580044,2.46773139295054,0.0149886877828054,0.0704661058671355
1110054M08Rik_B,16,24.3926,Slc46a3_B,5,147.886626,NA,NA,NA,-1.94085324532866,0.786625208796718,2.46731635806274,0.0149886877828054,0.0704661058671355
Gm12481_B,4,43.664178,P4hb_B,11,120.566776,NA,NA,NA,-1.00275882543996,0.40679557055104,2.46501903666659,0.0149886877828054,0.0704661058671355
Slc46a3_B,5,147.886626,Rgs5_B,1,169.675657,NA,NA,NA,-0.695187181936504,0.282108485494734,2.46425477318541,0.0149886877828054,0.0704661058671355
Klf11_B,12,24.657072,sexM,0,10,NA,NA,NA,-0.859023804142897,0.348666988686045,2.46373712458451,0.0149886877828054,0.0704661058671355
Necap1_B,6,122.881746,Gm12750_B,4,109.404974,NA,NA,NA,-1.76822991288095,0.717906682825976,2.46303587246252,0.0149886877828054,0.0704661058671355
Fam46d_B,20,107.83275,Clptm1l_B,13,73.61232,NA,NA,NA,-1.78023390375574,0.723150776080648,2.46177417302143,0.0149886877828054,0.0704661058671355
Klf11_B,12,24.657072,Tspan13_B,12,36.028528,NA,NA,NA,-1.58705126674512,0.645110595469825,2.4601227725756,0.0149886877828054,0.0704661058671355
Igsf21_B,4,140.136815,9630013D21Rik_B,4,109.654691,NA,NA,NA,-1.7210645383063,0.699825993320657,2.4592749551069,0.0149886877828054,0.0704661058671355
Mctp2_B,7,72.192214,Fgf14_B,14,124.327517,NA,NA,NA,-1.05199831519002,0.427991946109008,2.45798624192353,0.0149886877828054,0.0704661058671355
Usp11_B,20,20.712222,Emc8_B,8,120.661244,NA,NA,NA,-1.29924905826043,0.528970022911406,2.45618655497617,0.0152714932126696,0.0716185567240441
Acer2_B,4,86.904609,Fkbp11_B,15,98.726286,NA,NA,NA,-1.28207062107516,0.522252012787278,2.45488880786252,0.0154128959276018,0.0716805228413808
Ubald2_B,11,116.436586,Slc17a9_B,2,180.733772,NA,NA,NA,-1.15115928178741,0.469044076535516,2.45426675098464,0.0154128959276018,0.0716805228413808
Dnajc11_B,4,151.957914,Klhl24_B,16,20.112649,NA,NA,NA,-1.6099566377472,0.656150656197741,2.45363869187691,0.0154128959276018,0.0716805228413808
Tcp11l2_B,10,84.595492,Nucb2_B,7,116.522462,NA,NA,NA,-1.10928002792212,0.452182928610246,2.45316653446298,0.0154128959276018,0.0716805228413808
Usp11_B,20,20.712222,Fam46d_B,20,107.83275,NA,NA,NA,-0.882619753505162,0.359986094555038,2.45181624194714,0.0154128959276018,0.0716805228413808
Champ1_B,8,13.87564,Smad9_B,3,54.77842,NA,NA,NA,-1.08534319072238,0.443084382179915,2.44951804751645,0.0154128959276018,0.0716805228413808
Serpini1_B,3,75.600521,Ankrd37_B,8,45.998384,NA,NA,NA,-0.783562163891117,0.320163690726403,2.44737984533266,0.0154128959276018,0.0716805228413808
Fkbp11_B,15,98.726286,Igsf21_B,4,140.136815,NA,NA,NA,-2.14232991881099,0.875498518457405,2.44698291732771,0.0154128959276018,0.0716805228413808
Ugt8a_B,3,125.901954,Fuom_B,7,140.099606,NA,NA,NA,-1.85953960619303,0.760059809977464,2.4465701011716,0.0154128959276018,0.0716805228413808
Mlst8_B,17,24.476314,Mafb_B,2,160.365371,NA,NA,NA,-1.40469597523474,0.574360005329884,2.44567163834458,0.0154128959276018,0.0716805228413808
Os9_B,10,127.10771,1110054M08Rik_B,16,24.3926,NA,NA,NA,-0.543117392937383,0.222076479322094,2.4456322191134,0.0154128959276018,0.0716805228413808
Fam46d_B,20,107.83275,BC003331_B,1,150.377192,NA,NA,NA,-3.27974160973227,1.34170547740335,2.44445719643306,0.0154128959276018,0.0716805228413808
Serpini1_B,3,75.600521,Klf15_B,6,90.468907,NA,NA,NA,-0.953359969682217,0.390262713148678,2.44286717014397,0.0154128959276018,0.0716805228413808
Peg10_B,6,4.753912,Slc17a9_B,2,180.733772,NA,NA,NA,-2.18890029895175,0.896741376296058,2.4409493715935,0.0154128959276018,0.0716805228413808
9630013D21Rik_B,4,109.654691,BC003331_B,1,150.377192,NA,NA,NA,-1.28118111471827,0.525085818741916,2.43994613640095,0.0154128959276018,0.0716805228413808
Pwp2_B,10,78.17803,Rhd_B,4,134.880354,NA,NA,NA,-3.03758076919385,1.24500293673115,2.43981815590672,0.0154128959276018,0.0716805228413808
Ubald2_B,11,116.436586,Gmds_B,13,32.079146,NA,NA,NA,-0.887873229389933,0.363953219183909,2.43952569338666,0.0154128959276018,0.0716805228413808
Mafb_B,2,160.365371,Gcg_B,2,62.47909,NA,NA,NA,-1.04412715582646,0.42806662194329,2.43916975139628,0.0155542986425339,0.0723027691422626
Ruvbl1_B,6,88.48149,Gart_B,16,91.634069,NA,NA,NA,-0.976831685570901,0.400712755492792,2.43773544061407,0.0156957013574661,0.072817636458796
Anp32e_B,3,95.938318,Rrm2_B,12,24.711194,NA,NA,NA,-1.84761398809837,0.758240530145599,2.43671224979702,0.0156957013574661,0.072817636458796
Ins2_B,7,142.689083,Acer2_B,4,86.904609,NA,NA,NA,-1.23100237815466,0.50537494999253,2.43581993561979,0.0156957013574661,0.072817636458796
Igsf21_B,4,140.136815,Tspan13_B,12,36.028528,NA,NA,NA,-1.93767280903326,0.795847320707054,2.43472932385043,0.0158371040723982,0.073130325238499
Adam1a_B,5,121.520136,Spcs1_B,14,31.000749,NA,NA,NA,-2.37227630814643,0.97436173528631,2.43469773312614,0.0158371040723982,0.073130325238499
Lztr1_B,16,17.51751,BC003331_B,1,150.377192,NA,NA,NA,-0.896051908542184,0.368040623678422,2.43465490191408,0.0158371040723982,0.073130325238499
Klhl24_B,16,20.112649,P4hb_B,11,120.566776,NA,NA,NA,-0.993927450625152,0.408607436558425,2.43247518693418,0.0158371040723982,0.073130325238499
Irx2_B,13,72.631508,Rgs5_B,1,169.675657,NA,NA,NA,-2.83995505998925,1.16772919093645,2.43203225716381,0.0158371040723982,0.073130325238499
Klf15_B,6,90.468907,Sep15_B,3,144.583992,NA,NA,NA,-1.04307295338859,0.428930626495055,2.43179873144501,0.0158371040723982,0.073130325238499
Fam46d_B,20,107.83275,Sep15_B,3,144.583992,NA,NA,NA,-2.79133080307529,1.14941105461493,2.42848786939014,0.0159785067873304,0.073130325238499
Mafb_B,2,160.365371,P4hb_B,11,120.566776,NA,NA,NA,-1.63624943422373,0.674325796030448,2.42649687117983,0.0159785067873304,0.073130325238499
Gcg_B,2,62.47909,Bckdk_B,7,127.906873,NA,NA,NA,-1.63876389067842,0.67544482653869,2.42619948556901,0.0159785067873304,0.073130325238499
Scin_B,12,40.096998,Rhd_B,4,134.880354,NA,NA,NA,-1.62888857821973,0.671612351621265,2.42534041294448,0.0159785067873304,0.073130325238499
Ins2_B,7,142.689083,BC003331_B,1,150.377192,NA,NA,NA,-1.49538990641838,0.616578722631717,2.42530248211562,0.0159785067873304,0.073130325238499
Mafb_B,2,160.365371,Fkbp2_B,19,6.979101,NA,NA,NA,-2.16892361219156,0.894461208573483,2.4248380940417,0.0159785067873304,0.073130325238499
Fam46d_B,20,107.83275,Rhd_B,4,134.880354,NA,NA,NA,-2.34966242106907,0.969027697517142,2.42476291141049,0.0159785067873304,0.073130325238499
Mctp2_B,7,72.192214,Galnt13_B,2,54.777313,NA,NA,NA,-0.94640954922645,0.390542206618791,2.42332207169158,0.0159785067873304,0.073130325238499
Os9_B,10,127.10771,Klf15_B,6,90.468907,NA,NA,NA,-0.858824169338961,0.354731418165115,2.42105470606838,0.0159785067873304,0.073130325238499
1110054M08Rik_B,16,24.3926,Ins2_B,7,142.689083,NA,NA,NA,-0.872405528457787,0.360346010763741,2.42102174687255,0.0159785067873304,0.073130325238499
Pygb_B,2,150.809246,Nup205_B,6,35.21251,NA,NA,NA,-0.853269202009321,0.352562606077554,2.42019200930692,0.0159785067873304,0.073130325238499
Kcnd3_B,3,105.563166,Emc8_B,8,120.661244,NA,NA,NA,-1.06356591358756,0.439591552857779,2.41944119870669,0.0159785067873304,0.073130325238499
Dgcr8_B,16,18.271598,Ubald2_B,11,116.436586,NA,NA,NA,-1.59483448511894,0.659218187812529,2.41928168033568,0.0159785067873304,0.073130325238499
Kcnd3_B,3,105.563166,Kcnk3_B,5,30.60672,NA,NA,NA,-0.810312124533342,0.334974097596911,2.41902920359062,0.0159785067873304,0.073130325238499
Mctp2_B,7,72.192214,Wdr45_B,20,7.725087,NA,NA,NA,-1.70665649043623,0.706075255921101,2.41710281747494,0.0159785067873304,0.073130325238499
Dgcr8_B,16,18.271598,Coq9_B,8,94.846608,NA,NA,NA,-2.09576252530715,0.867143366310705,2.41685816524625,0.0159785067873304,0.073130325238499
Tcp11l2_B,10,84.595492,Ssr4_B,20,73.788929,NA,NA,NA,-1.34950036715545,0.558430590781734,2.41659463043798,0.0159785067873304,0.073130325238499
St8sia2_B,7,73.9764,Clptm1l_B,13,73.61232,NA,NA,NA,-1.54413774007789,0.63909238990719,2.41614164784865,0.0159785067873304,0.073130325238499
Lmf1_B,17,25.621,Hbp1_B,12,31.938394,NA,NA,NA,-0.863058647532073,0.357294017769573,2.41554183560017,0.0159785067873304,0.073130325238499
Crebrf_B,17,26.746142,Rhd_B,4,134.880354,NA,NA,NA,-1.52451226485399,0.631335812600172,2.41474067275742,0.0159785067873304,0.073130325238499
Dlk1_B,12,109.45808,Klhl13_B,20,23.292176,NA,NA,NA,-0.969229522163763,0.401463599102902,2.41424010627507,0.0159785067873304,0.073130325238499
Fkbp11_B,15,98.726286,Dapl1_B,2,59.494836,NA,NA,NA,-1.44771249488547,0.599994240762285,2.41287731869921,0.0161199095022625,0.0737419921696378
1110054M08Rik_B,16,24.3926,Fuom_B,7,140.099606,NA,NA,NA,-2.02152811342573,0.838038581718901,2.41221365880241,0.0162613122171946,0.0740325833029943
BC003331_B,1,150.377192,Ins2_B,7,142.689083,NA,NA,NA,-0.546542760660624,0.226772877562803,2.41008874841862,0.0162613122171946,0.0740325833029943
Peg10_B,6,4.753912,Arx_B,20,93.292432,NA,NA,NA,-1.08815008260928,0.451499951097404,2.41007796338505,0.0162613122171946,0.0740325833029943
Spcs1_B,14,31.000749,Ypel4_B,2,84.736356,NA,NA,NA,-0.855791140693516,0.355294409016336,2.40868169882788,0.0162613122171946,0.0740325833029943
Gmds_B,13,32.079146,Rgs5_B,1,169.675657,NA,NA,NA,-0.857699926377068,0.356112053951399,2.40851135719805,0.0162613122171946,0.0740325833029943
Adam1a_B,5,121.520136,Sep15_B,3,144.583992,NA,NA,NA,-2.41315889096654,1.00208441693518,2.40813932457612,0.0162613122171946,0.0740325833029943
Spcs1_B,14,31.000749,Derl3_B,10,75.89467,NA,NA,NA,-0.732033327950807,0.304023026077188,2.40782199097299,0.0162613122171946,0.0740325833029943
Peg10_B,6,4.753912,Smpdl3a_B,10,57.803082,NA,NA,NA,-2.29730364523668,0.954186351555164,2.40760480538467,0.0162613122171946,0.0740325833029943
Ins2_B,7,142.689083,Kcnd3_B,3,105.563166,NA,NA,NA,-3.32054627439654,1.37984629206625,2.40646099024855,0.0162613122171946,0.0740325833029943
Fkbp11_B,15,98.726286,Fuom_B,7,140.099606,NA,NA,NA,-1.57301697528471,0.653763003883776,2.40609665267072,0.0162613122171946,0.0740325833029943
Ssr4_B,20,73.788929,Sep15_B,3,144.583992,NA,NA,NA,-0.993253384083151,0.41288698256267,2.40563017491691,0.0164027149321267,0.0744268296633875
Sgce_B,6,4.710777,Klf15_B,6,90.468907,NA,NA,NA,-1.99884058269547,0.831020568324533,2.40528412759439,0.0164027149321267,0.0744268296633875
Sgce_B,6,4.710777,Clptm1l_B,13,73.61232,NA,NA,NA,-1.39624486180082,0.580760684079677,2.40416560568908,0.0164027149321267,0.0744268296633875
Fgf14_B,14,124.327517,Ssr4_B,20,73.788929,NA,NA,NA,-1.91308861442683,0.796019593009495,2.40331850023195,0.0164027149321267,0.0744268296633875
Pwp2_B,10,78.17803,Rab3d_B,9,21.912842,NA,NA,NA,-1.81725298799258,0.756218340779165,2.40307975884344,0.0164027149321267,0.0744268296633875
Dgcr8_B,16,18.271598,Klhl24_B,16,20.112649,NA,NA,NA,-2.16113507677156,0.900144207195162,2.40087650345007,0.0164027149321267,0.0744268296633875
E2f1_B,2,154.56465,Spcs1_B,14,31.000749,NA,NA,NA,-1.28272219682663,0.534637884664708,2.3992355080319,0.0165441176470589,0.0747828732063441
Dgcr8_B,16,18.271598,Rrm2_B,12,24.711194,NA,NA,NA,-1.81222408625786,0.755378709586171,2.39909341269451,0.0165441176470589,0.0747828732063441
Bckdk_B,7,127.906873,E2f1_B,2,154.56465,NA,NA,NA,-0.706237271505961,0.294514069109444,2.39797464902608,0.0165441176470589,0.0747828732063441
Miat_B,5,112.221312,Rrm2_B,12,24.711194,NA,NA,NA,-0.919822175944778,0.383621007648285,2.39773671828759,0.0165441176470589,0.0747828732063441
Dgcr8_B,16,18.271598,Lmf1_B,17,25.621,NA,NA,NA,-1.49575002304697,0.623966429223197,2.39716425915589,0.0165441176470589,0.0747828732063441
Mlst8_B,17,24.476314,Mctp2_B,7,72.192214,NA,NA,NA,-1.22923309924827,0.512870356789131,2.39677158754893,0.0165441176470589,0.0747828732063441
Hbp1_B,12,31.938394,Rhd_B,4,134.880354,NA,NA,NA,-1.47901216114632,0.617091711091975,2.39674611498043,0.0165441176470589,0.0747828732063441
BC003331_B,1,150.377192,sexM,0,11,NA,NA,NA,-0.808752814149109,0.337443632269079,2.39670492138434,0.0165441176470589,0.0747828732063441
Hbp1_B,12,31.938394,Slc46a3_B,5,147.886626,NA,NA,NA,-1.15931799069502,0.483748302012517,2.39653139012987,0.016685520361991,0.0752074711053042
Pygb_B,2,150.809246,Nop56_B,2,130.276872,NA,NA,NA,-0.878930285910641,0.36682891094856,2.39602239539373,0.016685520361991,0.0752074711053042
Ins1_B,19,52.26489,BC003331_B,1,150.377192,NA,NA,NA,-1.21657323613595,0.508189980616349,2.39393392734829,0.0168269230769231,0.0758088771418158
Fkbp11_B,15,98.726286,Smad9_B,3,54.77842,NA,NA,NA,-3.34247539246255,1.39749301813143,2.39176536061105,0.0169683257918553,0.0761931530360775
Hbp1_B,12,31.938394,Gmds_B,13,32.079146,NA,NA,NA,-1.05612445988098,0.441642043410556,2.39135851225829,0.0169683257918553,0.0761931530360775
Sec11c_B,18,65.809107,Ormdl3_B,11,98.584312,NA,NA,NA,-1.24300043980716,0.519876959205786,2.39095120065734,0.0169683257918553,0.0761931530360775
Polr1b_B,2,129.113794,Mafb_B,2,160.365371,NA,NA,NA,-1.04520416078522,0.437188792654151,2.39073868851907,0.0169683257918553,0.0761931530360775
Anp32e_B,3,95.938318,Dgcr8_B,16,18.271598,NA,NA,NA,-1.55032945257814,0.648587041144893,2.39031826760134,0.0169683257918553,0.0761931530360775
Nucb2_B,7,116.522462,Copz2_B,11,96.855536,NA,NA,NA,-1.21992795579304,0.510601400427578,2.38919821757534,0.0171097285067874,0.0766470684191898
Mrpl19_B,6,81.961904,Nop56_B,2,130.276872,NA,NA,NA,-0.777977728557661,0.325679132795386,2.38878592521443,0.0171097285067874,0.0766470684191898
Peg10_B,6,4.753912,Clptm1l_B,13,73.61232,NA,NA,NA,-2.03123767620564,0.850444118493914,2.38844344035542,0.0171097285067874,0.0766470684191898
Dapl1_B,2,59.494836,Hbp1_B,12,31.938394,NA,NA,NA,-0.690088189290946,0.289012737179339,2.38774317016599,0.0171097285067874,0.0766470684191898
Lmf1_B,17,25.621,Fuom_B,7,140.099606,NA,NA,NA,-1.13126479999442,0.473895543125462,2.38716066526695,0.0171097285067874,0.0766470684191898
Adam1a_B,5,121.520136,Nucb2_B,7,116.522462,NA,NA,NA,-2.78935980201279,1.16928665527971,2.38552265128309,0.0172511312217195,0.0769902598092327
2610035D17Rik_B,11,113.122866,Anp32e_B,3,95.938318,NA,NA,NA,-0.974153072083558,0.408364375011781,2.3854996461321,0.0172511312217195,0.0769902598092327
Coq9_B,8,94.846608,BC003331_B,1,150.377192,NA,NA,NA,-0.757159213374683,0.317407961956573,2.38544492931868,0.0172511312217195,0.0769902598092327
Sec11c_B,18,65.809107,Klhl24_B,16,20.112649,NA,NA,NA,-1.29483102227355,0.54292313933276,2.38492509983065,0.0172511312217195,0.0769902598092327
Crebrf_B,17,26.746142,Ssr4_B,20,73.788929,NA,NA,NA,-1.54376492301649,0.647495037897514,2.38421120265147,0.0172511312217195,0.0769902598092327
Adam1a_B,5,121.520136,Serpini1_B,3,75.600521,NA,NA,NA,-2.53971053117927,1.06612582960068,2.3821864743025,0.0172511312217195,0.0769902598092327
9630013D21Rik_B,4,109.654691,1110054M08Rik_B,16,24.3926,NA,NA,NA,-0.593891469624405,0.249436991957103,2.38092780451161,0.0172511312217195,0.0769902598092327
Lztr1_B,16,17.51751,Crebrf_B,17,26.746142,NA,NA,NA,-0.72898144983171,0.306187851909475,2.38083073931762,0.0172511312217195,0.0769902598092327
Igsf21_B,4,140.136815,Lmf1_B,17,25.621,NA,NA,NA,-1.48574449427482,0.62463020372629,2.37859854584596,0.0173925339366516,0.0773670695375809
Ormdl3_B,11,98.584312,Klf15_B,6,90.468907,NA,NA,NA,-1.07545263379644,0.452504491009994,2.37666731527022,0.0173925339366516,0.0773670695375809
Igsf21_B,4,140.136815,Srpr_B,9,35.224074,NA,NA,NA,-1.71415497203862,0.721743406063464,2.37501992763324,0.0173925339366516,0.0773670695375809
Klf15_B,6,90.468907,Nucb2_B,7,116.522462,NA,NA,NA,-0.824623284672114,0.347315789350367,2.37427525599836,0.0173925339366516,0.0773670695375809
Exosc8_B,3,54.732036,Wdr45_B,20,7.725087,NA,NA,NA,-2.13657399366883,0.900400167006335,2.3729160344034,0.0173925339366516,0.0773670695375809
Acer2_B,4,86.904609,Ypel4_B,2,84.736356,NA,NA,NA,-0.979191137841947,0.412757692647699,2.37231469039565,0.0175339366515838,0.0777051756689768
Wdr4_B,17,31.507148,Pwp2_B,10,78.17803,NA,NA,NA,-0.600297707081046,0.253098234025693,2.3717972959863,0.0175339366515838,0.0777051756689768
Hbp1_B,12,31.938394,Acer2_B,4,86.904609,NA,NA,NA,-0.740078146905233,0.312046065068459,2.37169517501485,0.0175339366515838,0.0777051756689768
Bsdc1_B,4,129.47504,Ins2_B,7,142.689083,NA,NA,NA,-0.706916422559758,0.298106791210271,2.37135296277478,0.0175339366515838,0.0777051756689768
